Transaction ID,Sender Account ID,Receiver Account ID,Transaction Amount,Transaction Type,Timestamp,Device Used,Category
TXN4659785473,ACC62162,ACC14994,1885.86,deposit,2025-06-13 17:12:00,mobile,sales
TXN7558547243,ACC85040,ACC14994,1953.18,deposit,2025-06-01 20:36:00,mobile,sales
TXN9833541834,ACC24941,ACC14994,1128.59,deposit,2025-06-04 20:20:00,mobile,sales
TXN5307611971,ACC34977,ACC14994,1382.08,deposit,2025-06-03 16:18:00,mobile,sales
TXN6037078645,ACC50550,ACC14994,1798.28,deposit,2025-06-12 20:10:00,mobile,sales
TXN8424167722,ACC78939,ACC14994,1300.43,deposit,2025-06-26 18:37:00,mobile,sales
TXN5608102371,ACC40349,ACC14994,1980.4,deposit,2025-06-03 17:45:00,mobile,sales
TXN2759121481,ACC30120,ACC14994,1086.34,deposit,2025-06-08 17:13:00,mobile,sales
TXN9225802691,ACC93855,ACC14994,1654.25,deposit,2025-06-03 17:34:00,mobile,sales
TXN8446027780,ACC73876,ACC14994,1475.22,deposit,2025-06-09 20:57:00,mobile,sales
TXN7984380885,ACC82393,ACC14994,1461.74,deposit,2025-06-30 18:26:00,mobile,sales
TXN3485706407,ACC17418,ACC14994,1017.78,deposit,2025-06-25 19:45:00,mobile,sales
TXN4036215884,ACC24616,ACC14994,1538.84,deposit,2025-06-15 18:53:00,mobile,sales
TXN5189857086,ACC14994,ACC85337,4506.1,withdrawal,2025-06-17 10:17:00,desktop,misc
TXN2320624187,ACC55743,ACC14994,1472.92,deposit,2025-06-04 18:28:00,mobile,sales
TXN6884308559,ACC80577,ACC14994,1255.59,deposit,2025-06-10 18:59:00,mobile,sales
TXN7393928318,ACC37703,ACC14994,1136.26,deposit,2025-06-03 18:23:00,mobile,sales
TXN7023522675,ACC76207,ACC14994,1653.3,deposit,2025-06-07 19:17:00,mobile,sales
TXN3086616558,ACC84096,ACC14994,1877.11,deposit,2025-06-08 19:26:00,mobile,sales
TXN7728920170,ACC32401,ACC14994,1708.97,deposit,2025-06-15 17:44:00,mobile,sales
TXN1473222445,ACC10849,ACC14994,1901.59,deposit,2025-06-01 18:00:00,mobile,sales
TXN8079462709,ACC99174,ACC14994,1991.98,deposit,2025-06-02 17:58:00,mobile,sales
TXN2570495450,ACC29279,ACC14994,1779.37,deposit,2025-06-19 17:41:00,mobile,sales
TXN1657224388,ACC19711,ACC14994,1174.44,deposit,2025-06-09 19:23:00,mobile,sales
TXN9914105434,ACC40551,ACC14994,1404.32,deposit,2025-06-18 17:12:00,mobile,sales
TXN8079084322,ACC37921,ACC14994,1502.29,deposit,2025-06-23 16:02:00,mobile,sales
TXN6506729312,ACC15164,ACC14994,1592.51,deposit,2025-06-20 18:40:00,mobile,sales
TXN3354470942,ACC14994,ACC10144,3570.35,withdrawal,2025-06-21 07:22:00,desktop,misc
TXN7629063419,ACC75310,ACC14994,1560.09,deposit,2025-06-10 18:47:00,mobile,sales
TXN6469507591,ACC99920,ACC14994,1830.16,deposit,2025-06-25 18:17:00,mobile,sales
TXN6595280075,ACC96228,ACC14994,1842.72,deposit,2025-06-21 19:01:00,mobile,sales
TXN7133573651,ACC80776,ACC14994,1153.87,deposit,2025-06-08 21:30:00,mobile,sales
TXN6529373194,ACC14994,ACC50921,2149.27,withdrawal,2025-06-03 21:33:00,desktop,misc
TXN1479824202,ACC36111,ACC14994,1320.18,deposit,2025-06-13 19:51:00,mobile,sales
TXN6819909465,ACC71920,ACC14994,1055.51,deposit,2025-06-01 18:59:00,mobile,sales
TXN6927289743,ACC62945,ACC14994,1042.34,deposit,2025-06-26 19:33:00,mobile,sales
TXN5603992456,ACC99952,ACC14994,1297.2,deposit,2025-06-29 21:35:00,mobile,sales
TXN5062644534,ACC20401,ACC14994,1682.99,deposit,2025-06-11 20:39:00,mobile,sales
TXN1696754686,ACC47517,ACC14994,1665.33,deposit,2025-06-21 16:45:00,mobile,sales
TXN8518671206,ACC14994,ACC14994,16798.29,transfer,2025-06-08 15:01:00,desktop,internal
TXN6568737603,ACC24866,ACC14994,1456.12,deposit,2025-06-17 20:47:00,mobile,sales
TXN9973506414,ACC64997,ACC14994,1215.94,deposit,2025-06-29 17:20:00,mobile,sales
TXN1824023699,ACC14994,ACC14994,12517.04,transfer,2025-06-09 23:32:00,desktop,internal
TXN3007782507,ACC49970,ACC14994,1311.9,deposit,2025-06-21 16:45:00,mobile,sales
TXN8748587367,ACC51684,ACC14994,1813.74,deposit,2025-06-27 18:18:00,mobile,sales
TXN4995406822,ACC50051,ACC14994,1616.89,deposit,2025-06-28 16:28:00,mobile,sales
TXN7835524782,ACC81116,ACC14994,1819.05,deposit,2025-06-12 17:13:00,mobile,sales
TXN6535033979,ACC83602,ACC14994,1826.21,deposit,2025-06-07 21:33:00,mobile,sales
TXN7354911229,ACC14994,ACC41302,2488.78,withdrawal,2025-06-07 23:20:00,desktop,misc
TXN1059077974,ACC16310,ACC14994,1939.01,deposit,2025-06-30 16:17:00,mobile,sales
TXN4085533620,ACC88076,ACC14994,1676.09,deposit,2025-06-15 20:14:00,mobile,sales
TXN7889217727,ACC54596,ACC14994,1342.26,deposit,2025-06-18 20:17:00,mobile,sales
TXN1238304484,ACC43856,ACC14994,1810.58,deposit,2025-06-20 18:17:00,mobile,sales
TXN7923654928,ACC43383,ACC14994,1567.45,deposit,2025-06-17 20:48:00,mobile,sales
TXN6673672486,ACC92739,ACC14994,1553.43,deposit,2025-06-09 18:00:00,mobile,sales
TXN3867148269,ACC76503,ACC14994,1736.25,deposit,2025-06-13 20:51:00,mobile,sales
TXN2976999641,ACC81951,ACC14994,1658.16,deposit,2025-06-12 16:20:00,mobile,sales
TXN7721782830,ACC62971,ACC14994,1011.29,deposit,2025-06-01 21:06:00,mobile,sales
TXN1956513442,ACC14994,ACC14994,12986.14,transfer,2025-06-14 08:30:00,desktop,internal
TXN6887942021,ACC14994,ACC14994,17214.67,transfer,2025-06-16 21:33:00,desktop,internal
TXN8434732213,ACC56459,ACC14994,1742.21,deposit,2025-06-26 21:48:00,mobile,sales
TXN1522951148,ACC14994,ACC14994,15244.69,transfer,2025-06-29 10:55:00,desktop,internal
TXN8055264135,ACC67812,ACC14994,1577.35,deposit,2025-06-15 19:57:00,mobile,sales
TXN4120381385,ACC32173,ACC14994,1546.55,deposit,2025-06-27 18:14:00,mobile,sales
TXN6631686468,ACC44108,ACC14994,1698.67,deposit,2025-06-22 20:17:00,mobile,sales
TXN5071040442,ACC58170,ACC14994,1004.42,deposit,2025-06-18 18:26:00,mobile,sales
TXN7425321846,ACC32133,ACC14994,1247.09,deposit,2025-06-29 17:40:00,mobile,sales
TXN3221538210,ACC20582,ACC14994,1668.9,deposit,2025-06-15 18:04:00,mobile,sales
TXN3646753670,ACC84360,ACC14994,1704.99,deposit,2025-06-01 21:43:00,mobile,sales
TXN5217374757,ACC36870,ACC14994,1237.5,deposit,2025-06-07 18:04:00,mobile,sales
TXN9928057074,ACC55768,ACC14994,1677.72,deposit,2025-06-29 21:07:00,mobile,sales
TXN5713725823,ACC24191,ACC14994,1701.44,deposit,2025-06-03 18:13:00,mobile,sales
TXN6058626227,ACC94323,ACC14994,1992.36,deposit,2025-06-05 16:07:00,mobile,sales
TXN9753875332,ACC26241,ACC14994,1556.84,deposit,2025-06-06 17:53:00,mobile,sales
TXN4132499286,ACC63485,ACC14994,1930.64,deposit,2025-06-04 21:07:00,mobile,sales
TXN5800442364,ACC51015,ACC14994,1074.38,deposit,2025-06-10 16:28:00,mobile,sales
TXN8851484315,ACC14994,ACC84351,2298.13,withdrawal,2025-06-12 20:57:00,desktop,misc
TXN2928482278,ACC73152,ACC14994,1627.61,deposit,2025-06-30 16:19:00,mobile,sales
TXN7464538804,ACC14994,ACC14994,17262.45,transfer,2025-06-11 22:12:00,desktop,internal
TXN9422130117,ACC15917,ACC14994,1531.62,deposit,2025-06-21 16:31:00,mobile,sales
TXN8658559447,ACC41989,ACC14994,1527.42,deposit,2025-06-12 20:50:00,mobile,sales
TXN5296460080,ACC44980,ACC14994,1865.48,deposit,2025-06-27 20:29:00,mobile,sales
TXN3336914762,ACC23514,ACC14994,1440.42,deposit,2025-06-12 19:02:00,mobile,sales
TXN2752581024,ACC14994,ACCEMP005,15000.0,withdrawal,2025-06-02 10:00:00,desktop,salaries
TXN2495088615,ACC17983,ACC14994,1272.59,deposit,2025-06-12 16:58:00,mobile,sales
TXN5179313324,ACC59526,ACC14994,1042.21,deposit,2025-06-22 19:47:00,mobile,sales
TXN7976674609,ACC24026,ACC14994,1468.43,deposit,2025-06-04 21:32:00,mobile,sales
TXN7444855091,ACC63687,ACC14994,1302.17,deposit,2025-06-18 18:55:00,mobile,sales
TXN1352319914,ACC59862,ACC14994,1755.19,deposit,2025-06-14 18:32:00,mobile,sales
TXN9974193953,ACC98293,ACC14994,1004.68,deposit,2025-06-07 20:09:00,mobile,sales
TXN6248256556,ACC66925,ACC14994,1039.18,deposit,2025-06-06 17:21:00,mobile,sales
TXN7855469519,ACC94727,ACC14994,1594.6,deposit,2025-06-25 16:26:00,mobile,sales
TXN8123112786,ACC31725,ACC14994,1734.11,deposit,2025-06-17 17:32:00,mobile,sales
TXN2286831219,ACC45563,ACC14994,1778.17,deposit,2025-06-19 21:37:00,mobile,sales
TXN8992727436,ACC99516,ACC14994,1438.12,deposit,2025-06-11 19:31:00,mobile,sales
TXN4344443628,ACC99840,ACC14994,1045.07,deposit,2025-06-09 20:38:00,mobile,sales
TXN9663719881,ACC11565,ACC14994,1022.15,deposit,2025-06-11 20:42:00,mobile,sales
TXN2365566620,ACC38409,ACC14994,1083.71,deposit,2025-06-23 20:18:00,mobile,sales
TXN8267142869,ACC14994,ACC14994,16841.04,transfer,2025-06-11 05:54:00,desktop,internal
TXN5901021227,ACC56973,ACC14994,1377.38,deposit,2025-06-18 18:52:00,mobile,sales
TXN1212498462,ACC72680,ACC14994,1014.35,deposit,2025-06-14 20:14:00,mobile,sales
TXN3468152075,ACC54790,ACC14994,1658.11,deposit,2025-06-14 19:11:00,mobile,sales
TXN7356705214,ACC79006,ACC14994,1360.68,deposit,2025-06-27 17:45:00,mobile,sales
TXN1599801138,ACC80927,ACC14994,1848.87,deposit,2025-06-30 18:50:00,mobile,sales
TXN6181036855,ACC29004,ACC14994,1636.59,deposit,2025-06-25 18:39:00,mobile,sales
TXN6282253306,ACC63682,ACC14994,1079.52,deposit,2025-06-13 18:10:00,mobile,sales
TXN4066004697,ACC54955,ACC14994,1075.05,deposit,2025-06-12 20:36:00,mobile,sales
TXN3469085163,ACC35418,ACC14994,1064.86,deposit,2025-06-30 17:43:00,mobile,sales
TXN6194201855,ACC18700,ACC14994,1276.66,deposit,2025-06-11 19:26:00,mobile,sales
TXN9679182726,ACC15176,ACC14994,1008.38,deposit,2025-06-26 17:36:00,mobile,sales
TXN7379725491,ACC90782,ACC14994,1349.43,deposit,2025-06-17 17:12:00,mobile,sales
TXN2355177467,ACC25948,ACC14994,1008.23,deposit,2025-06-29 17:13:00,mobile,sales
TXN8073462096,ACC14994,ACC43664,3130.41,withdrawal,2025-06-06 07:27:00,desktop,misc
TXN3171371274,ACC96476,ACC14994,1498.93,deposit,2025-06-17 20:27:00,mobile,sales
TXN2684306799,ACC62491,ACC14994,1306.19,deposit,2025-06-21 19:59:00,mobile,sales
TXN9591840342,ACC20798,ACC14994,1356.25,deposit,2025-06-29 17:43:00,mobile,sales
TXN6999255710,ACC99002,ACC14994,1430.5,deposit,2025-06-06 18:12:00,mobile,sales
TXN2063253400,ACC68614,ACC14994,1892.3,deposit,2025-06-14 20:23:00,mobile,sales
TXN2211004317,ACC71630,ACC14994,1813.2,deposit,2025-06-28 21:17:00,mobile,sales
TXN3492713187,ACC60493,ACC14994,1607.02,deposit,2025-06-08 17:47:00,mobile,sales
TXN3949717370,ACC11724,ACC14994,1943.67,deposit,2025-06-08 17:06:00,mobile,sales
TXN2984019077,ACC88928,ACC14994,1812.82,deposit,2025-06-06 18:20:00,mobile,sales
TXN1122725924,ACC13797,ACC14994,1717.17,deposit,2025-06-11 18:45:00,mobile,sales
TXN6138737127,ACC41029,ACC14994,1601.93,deposit,2025-06-13 16:27:00,mobile,sales
TXN7778004060,ACC41053,ACC14994,1425.54,deposit,2025-06-10 20:19:00,mobile,sales
TXN2652930651,ACC88825,ACC14994,1466.35,deposit,2025-06-29 16:14:00,mobile,sales
TXN4005050321,ACC20673,ACC14994,1248.34,deposit,2025-06-08 16:40:00,mobile,sales
TXN1484759770,ACC52661,ACC14994,1603.31,deposit,2025-06-03 20:17:00,mobile,sales
TXN7838057562,ACC46591,ACC14994,1794.35,deposit,2025-06-28 21:32:00,mobile,sales
TXN1031724492,ACC52830,ACC14994,1659.07,deposit,2025-06-20 17:39:00,mobile,sales
TXN1413976345,ACC79222,ACC14994,1251.14,deposit,2025-06-14 17:28:00,mobile,sales
TXN4722304193,ACC14994,ACC49672,2820.02,withdrawal,2025-06-04 09:16:00,desktop,misc
TXN6091372286,ACC83981,ACC14994,1698.68,deposit,2025-06-21 17:40:00,mobile,sales
TXN7309893814,ACC67124,ACC14994,1599.58,deposit,2025-06-11 18:24:00,mobile,sales
TXN8790085812,ACC14994,ACC33701,4998.67,withdrawal,2025-06-27 01:23:00,desktop,misc
TXN7005530666,ACC77403,ACC14994,1159.16,deposit,2025-06-14 17:51:00,mobile,sales
TXN5337271683,ACC16667,ACC14994,1331.55,deposit,2025-06-05 21:30:00,mobile,sales
TXN2471772892,ACC64567,ACC14994,1571.45,deposit,2025-06-25 20:45:00,mobile,sales
TXN8126629156,ACC65353,ACC14994,1809.59,deposit,2025-06-13 16:18:00,mobile,sales
TXN3991422755,ACC50826,ACC14994,1478.08,deposit,2025-06-04 18:55:00,mobile,sales
TXN9634032595,ACC24387,ACC14994,1865.45,deposit,2025-06-09 16:25:00,mobile,sales
TXN5348496017,ACC27918,ACC14994,1484.08,deposit,2025-06-05 21:43:00,mobile,sales
TXN6790650797,ACC97560,ACC14994,1483.41,deposit,2025-06-26 19:27:00,mobile,sales
TXN9475467145,ACC58528,ACC14994,1783.09,deposit,2025-06-09 21:29:00,mobile,sales
TXN3226002704,ACC77973,ACC14994,1537.9,deposit,2025-06-08 16:13:00,mobile,sales
TXN6274170263,ACC29673,ACC14994,1284.85,deposit,2025-06-04 19:36:00,mobile,sales
TXN8904247249,ACC52281,ACC14994,1801.66,deposit,2025-06-01 16:24:00,mobile,sales
TXN4591506237,ACC40309,ACC14994,1506.07,deposit,2025-06-04 16:41:00,mobile,sales
TXN1049649046,ACC41611,ACC14994,1690.54,deposit,2025-06-29 20:20:00,mobile,sales
TXN4956383307,ACC15063,ACC14994,1487.01,deposit,2025-06-20 20:36:00,mobile,sales
TXN6650581291,ACC21189,ACC14994,1824.46,deposit,2025-06-04 16:28:00,mobile,sales
TXN3211576943,ACC96074,ACC14994,1089.19,deposit,2025-06-03 19:36:00,mobile,sales
TXN3808312702,ACC58927,ACC14994,1256.46,deposit,2025-06-25 18:23:00,mobile,sales
TXN1637839677,ACC87008,ACC14994,1856.32,deposit,2025-06-01 16:44:00,mobile,sales
TXN7341575030,ACC84370,ACC14994,1054.65,deposit,2025-06-26 20:19:00,mobile,sales
TXN9159498224,ACC37044,ACC14994,1193.38,deposit,2025-06-24 17:31:00,mobile,sales
TXN3670176240,ACC32534,ACC14994,1470.74,deposit,2025-06-06 17:10:00,mobile,sales
TXN8908853349,ACC60214,ACC14994,1181.14,deposit,2025-06-26 18:54:00,mobile,sales
TXN6561251915,ACC30239,ACC14994,1815.57,deposit,2025-06-17 16:34:00,mobile,sales
TXN2921506542,ACC14994,ACC14994,10823.95,transfer,2025-06-11 05:05:00,desktop,internal
TXN5393168725,ACC48528,ACC14994,1012.39,deposit,2025-06-02 19:22:00,mobile,sales
TXN2686390431,ACC10093,ACC14994,1220.61,deposit,2025-06-24 21:56:00,mobile,sales
TXN9812922525,ACC14994,ACC14994,14454.54,transfer,2025-06-16 20:55:00,desktop,internal
TXN3214693720,ACC25331,ACC14994,1822.24,deposit,2025-06-13 20:30:00,mobile,sales
TXN1855397703,ACC29731,ACC14994,1712.6,deposit,2025-06-12 19:01:00,mobile,sales
TXN8595731426,ACC80720,ACC14994,1390.57,deposit,2025-06-22 16:46:00,mobile,sales
TXN4828669087,ACC11093,ACC14994,1216.79,deposit,2025-06-07 17:58:00,mobile,sales
TXN1560430414,ACC36648,ACC14994,1957.85,deposit,2025-06-02 17:03:00,mobile,sales
TXN2328388834,ACC64765,ACC14994,1897.53,deposit,2025-06-10 19:04:00,mobile,sales
TXN3430193778,ACC80781,ACC14994,1540.17,deposit,2025-06-11 17:12:00,mobile,sales
TXN6235945909,ACC50536,ACC14994,1191.71,deposit,2025-06-26 17:12:00,mobile,sales
TXN8764411666,ACC24836,ACC14994,1078.23,deposit,2025-06-19 16:05:00,mobile,sales
TXN9413589454,ACC44906,ACC14994,1995.68,deposit,2025-06-06 18:57:00,mobile,sales
TXN7631555880,ACC82881,ACC14994,1166.43,deposit,2025-06-05 16:21:00,mobile,sales
TXN9254248008,ACC14994,ACC14508,3188.44,withdrawal,2025-06-08 20:40:00,desktop,misc
TXN4585899342,ACC38345,ACC14994,1866.6,deposit,2025-06-20 17:35:00,mobile,sales
TXN9992288888,ACC14994,ACC14994,16179.64,transfer,2025-06-12 05:04:00,desktop,internal
TXN4217070697,ACC32612,ACC14994,1247.67,deposit,2025-06-01 20:00:00,mobile,sales
TXN3369080331,ACC25497,ACC14994,1428.3,deposit,2025-06-15 16:09:00,mobile,sales
TXN6124764956,ACC51984,ACC14994,1626.88,deposit,2025-06-11 17:25:00,mobile,sales
TXN5891165287,ACC36274,ACC14994,1019.18,deposit,2025-06-24 20:00:00,mobile,sales
TXN8140301298,ACC44315,ACC14994,1718.78,deposit,2025-06-09 17:41:00,mobile,sales
TXN8828927255,ACC91524,ACC14994,1856.7,deposit,2025-06-21 16:34:00,mobile,sales
TXN2904137960,ACC14994,ACCEMP004,15000.0,withdrawal,2025-06-23 10:00:00,desktop,salaries
TXN2892722675,ACC34165,ACC14994,1959.11,deposit,2025-06-22 21:56:00,mobile,sales
TXN1504687160,ACC23088,ACC14994,1457.93,deposit,2025-06-06 16:13:00,mobile,sales
TXN8789851201,ACC74818,ACC14994,1929.87,deposit,2025-06-08 17:44:00,mobile,sales
TXN4070435509,ACC15472,ACC14994,1011.36,deposit,2025-06-05 17:11:00,mobile,sales
TXN7839416530,ACC72080,ACC14994,1081.17,deposit,2025-06-15 18:22:00,mobile,sales
TXN9293497412,ACC96716,ACC14994,1761.5,deposit,2025-06-03 21:12:00,mobile,sales
TXN4600931267,ACC55864,ACC14994,1135.61,deposit,2025-06-03 19:54:00,mobile,sales
TXN3023614785,ACC16711,ACC14994,1353.3,deposit,2025-06-28 16:40:00,mobile,sales
TXN7453732614,ACC72616,ACC14994,1698.54,deposit,2025-06-24 17:05:00,mobile,sales
TXN2034927939,ACC38934,ACC14994,1724.67,deposit,2025-06-09 18:15:00,mobile,sales
TXN6256620281,ACC86043,ACC14994,1150.49,deposit,2025-06-04 17:31:00,mobile,sales
TXN5944754561,ACC92368,ACC14994,1538.7,deposit,2025-06-19 17:54:00,mobile,sales
TXN8329037114,ACC14337,ACC14994,1308.94,deposit,2025-06-14 17:17:00,mobile,sales
TXN7299428291,ACC46876,ACC14994,1206.44,deposit,2025-06-14 20:38:00,mobile,sales
TXN8415952279,ACC14368,ACC14994,1755.75,deposit,2025-06-09 17:55:00,mobile,sales
TXN5311080323,ACC14994,ACC14994,13956.71,transfer,2025-06-10 04:33:00,desktop,internal
TXN9936081443,ACC12516,ACC14994,1959.06,deposit,2025-06-28 18:22:00,mobile,sales
TXN4018596579,ACC76398,ACC14994,1369.14,deposit,2025-06-03 16:33:00,mobile,sales
TXN7644931030,ACC35358,ACC14994,1061.01,deposit,2025-06-10 17:05:00,mobile,sales
TXN2179509589,ACC90095,ACC14994,1806.58,deposit,2025-06-21 16:36:00,mobile,sales
TXN8121506190,ACC75112,ACC14994,1924.68,deposit,2025-06-16 19:36:00,mobile,sales
TXN3467467685,ACC78655,ACC14994,1406.18,deposit,2025-06-30 16:55:00,mobile,sales
TXN6502132033,ACC45092,ACC14994,1374.54,deposit,2025-06-15 18:05:00,mobile,sales
TXN2252071748,ACC14182,ACC14994,1457.96,deposit,2025-06-08 16:56:00,mobile,sales
TXN9811127332,ACC30952,ACC14994,1126.09,deposit,2025-06-10 17:49:00,mobile,sales
TXN7458067202,ACC26515,ACC14994,1141.1,deposit,2025-06-14 16:07:00,mobile,sales
TXN6064722291,ACC14994,ACC14994,10458.28,transfer,2025-06-08 11:08:00,desktop,internal
TXN5845074986,ACC69760,ACC14994,1323.17,deposit,2025-06-15 18:51:00,mobile,sales
TXN6535284888,ACC82372,ACC14994,1081.13,deposit,2025-06-11 21:29:00,mobile,sales
TXN8814881242,ACC49982,ACC14994,1958.0,deposit,2025-06-08 16:33:00,mobile,sales
TXN7790281303,ACC85816,ACC14994,1488.0,deposit,2025-06-13 21:30:00,mobile,sales
TXN1561359669,ACC82022,ACC14994,1285.35,deposit,2025-06-20 19:50:00,mobile,sales
TXN1268480212,ACC96491,ACC14994,1880.2,deposit,2025-06-04 17:12:00,mobile,sales
TXN9194098000,ACC43169,ACC14994,1384.01,deposit,2025-06-29 16:49:00,mobile,sales
TXN4387385361,ACC13187,ACC14994,1773.11,deposit,2025-06-14 19:21:00,mobile,sales
TXN2615553573,ACC74261,ACC14994,1787.23,deposit,2025-06-19 20:55:00,mobile,sales
TXN4046488357,ACC38048,ACC14994,1098.97,deposit,2025-06-22 20:22:00,mobile,sales
TXN1777669016,ACC28025,ACC14994,1714.24,deposit,2025-06-05 16:39:00,mobile,sales
TXN6519090043,ACC10012,ACC14994,1081.66,deposit,2025-06-16 16:06:00,mobile,sales
TXN8206873082,ACC35506,ACC14994,1131.64,deposit,2025-06-10 20:47:00,mobile,sales
TXN7095633739,ACC96305,ACC14994,1619.03,deposit,2025-06-16 17:21:00,mobile,sales
TXN6641891291,ACC18101,ACC14994,1066.71,deposit,2025-06-21 21:10:00,mobile,sales
TXN3083425709,ACC45444,ACC14994,1949.98,deposit,2025-06-27 19:25:00,mobile,sales
TXN9715341613,ACC80193,ACC14994,1610.78,deposit,2025-06-22 21:13:00,mobile,sales
TXN2261224513,ACC15368,ACC14994,1797.49,deposit,2025-06-03 20:28:00,mobile,sales
TXN3074023856,ACC11342,ACC14994,1702.01,deposit,2025-06-16 17:58:00,mobile,sales
TXN6303575400,ACC46583,ACC14994,1356.18,deposit,2025-06-19 21:55:00,mobile,sales
TXN5894792417,ACC84212,ACC14994,1327.37,deposit,2025-06-21 19:29:00,mobile,sales
TXN6923542716,ACC20543,ACC14994,1196.91,deposit,2025-06-19 17:59:00,mobile,sales
TXN3528777874,ACC14994,ACC14994,13429.1,transfer,2025-06-14 03:24:00,desktop,internal
TXN7460728173,ACC82788,ACC14994,1390.34,deposit,2025-06-06 21:37:00,mobile,sales
TXN1088414522,ACC14030,ACC14994,1401.73,deposit,2025-06-21 20:24:00,mobile,sales
TXN6826773398,ACC39165,ACC14994,1278.96,deposit,2025-06-07 18:08:00,mobile,sales
TXN3382748707,ACC92725,ACC14994,1459.85,deposit,2025-06-28 16:07:00,mobile,sales
TXN2515610566,ACC43916,ACC14994,1997.9,deposit,2025-06-29 16:30:00,mobile,sales
TXN2051103242,ACC75450,ACC14994,1936.45,deposit,2025-06-20 19:46:00,mobile,sales
TXN1802130946,ACC14994,ACC54428,4757.91,withdrawal,2025-06-29 21:57:00,desktop,misc
TXN4813996233,ACC83045,ACC14994,1206.9,deposit,2025-06-12 18:22:00,mobile,sales
TXN6593169611,ACC37383,ACC14994,1977.32,deposit,2025-06-02 19:18:00,mobile,sales
TXN4607499309,ACC80073,ACC14994,1551.97,deposit,2025-06-22 18:19:00,mobile,sales
TXN1868377595,ACC36852,ACC14994,1731.78,deposit,2025-06-19 17:27:00,mobile,sales
TXN8630419799,ACC47381,ACC14994,1193.02,deposit,2025-06-16 20:20:00,mobile,sales
TXN6143865051,ACC65048,ACC14994,1791.04,deposit,2025-06-30 21:08:00,mobile,sales
TXN5179300608,ACC32184,ACC14994,1937.29,deposit,2025-06-21 18:25:00,mobile,sales
TXN1919342414,ACC93195,ACC14994,1743.93,deposit,2025-06-24 21:11:00,mobile,sales
TXN6553102525,ACC74837,ACC14994,1046.22,deposit,2025-06-08 17:53:00,mobile,sales
TXN8663173765,ACC73990,ACC14994,1487.59,deposit,2025-06-03 18:01:00,mobile,sales
TXN1187844197,ACC68101,ACC14994,1698.16,deposit,2025-06-26 16:03:00,mobile,sales
TXN6603489455,ACC40763,ACC14994,1086.01,deposit,2025-06-27 20:49:00,mobile,sales
TXN6371822462,ACC82588,ACC14994,1100.59,deposit,2025-06-09 17:16:00,mobile,sales
TXN3649519694,ACC17443,ACC14994,1061.72,deposit,2025-06-19 20:56:00,mobile,sales
TXN2475231997,ACC14994,ACC14994,10479.91,transfer,2025-06-16 07:06:00,desktop,internal
TXN8980240703,ACC60080,ACC14994,1738.0,deposit,2025-06-08 21:15:00,mobile,sales
TXN8040436852,ACC47445,ACC14994,1843.88,deposit,2025-06-05 19:06:00,mobile,sales
TXN9746503991,ACC37107,ACC14994,1260.57,deposit,2025-06-22 20:38:00,mobile,sales
TXN5719049806,ACC76296,ACC14994,1392.11,deposit,2025-06-20 16:36:00,mobile,sales
TXN1570229134,ACC69758,ACC14994,1722.46,deposit,2025-06-19 19:24:00,mobile,sales
TXN1314025920,ACC87996,ACC14994,1421.45,deposit,2025-06-25 21:40:00,mobile,sales
TXN8674880271,ACC12081,ACC14994,1399.49,deposit,2025-06-16 21:48:00,mobile,sales
TXN6397493136,ACC32098,ACC14994,1273.87,deposit,2025-06-18 20:26:00,mobile,sales
TXN3988313594,ACC80281,ACC14994,1782.06,deposit,2025-06-17 20:59:00,mobile,sales
TXN3858059463,ACC85704,ACC14994,1920.44,deposit,2025-06-27 20:58:00,mobile,sales
TXN1068568999,ACC22048,ACC14994,1217.59,deposit,2025-06-04 19:42:00,mobile,sales
TXN9737357757,ACC16224,ACC14994,1938.41,deposit,2025-06-26 21:03:00,mobile,sales
TXN7971883970,ACC82942,ACC14994,1378.95,deposit,2025-06-12 19:39:00,mobile,sales
TXN1013059734,ACC29318,ACC14994,1247.37,deposit,2025-06-24 17:08:00,mobile,sales
TXN9671413630,ACC14994,ACC14994,14616.25,transfer,2025-06-25 12:40:00,desktop,internal
TXN3878488897,ACC55126,ACC14994,1643.27,deposit,2025-06-23 21:32:00,mobile,sales
TXN7878795350,ACC51598,ACC14994,1527.93,deposit,2025-06-18 16:32:00,mobile,sales
TXN1283276889,ACC42029,ACC14994,1569.85,deposit,2025-06-06 20:25:00,mobile,sales
TXN8930809466,ACC62760,ACC14994,1995.95,deposit,2025-06-01 20:37:00,mobile,sales
TXN6284372169,ACC90977,ACC14994,1039.38,deposit,2025-06-28 16:34:00,mobile,sales
TXN7270527683,ACC63071,ACC14994,1381.57,deposit,2025-06-05 18:26:00,mobile,sales
TXN9939030485,ACC71590,ACC14994,1024.26,deposit,2025-06-01 18:30:00,mobile,sales
TXN2827468632,ACC14994,ACC23474,3245.52,withdrawal,2025-06-02 18:05:00,desktop,misc
TXN8387870539,ACC13235,ACC14994,1531.2,deposit,2025-06-11 16:03:00,mobile,sales
TXN3812641072,ACC82167,ACC14994,1436.61,deposit,2025-06-06 16:25:00,mobile,sales
TXN6899287662,ACC14033,ACC14994,1573.56,deposit,2025-06-21 19:40:00,mobile,sales
TXN2831096139,ACC57284,ACC14994,1511.78,deposit,2025-06-29 16:45:00,mobile,sales
